4.995806213012519148e-01,4.337162632588852378e-04,4.999856624354892531e-01
5.009122547402005132e-01,5.709333870299989006e-04,4.985168118727694719e-01
5.037627419194212752e-01,7.179740759019892504e-04,4.955192840046767078e-01
5.029858586773596762e-01,1.025861537292517209e-03,4.959882797853478742e-01
5.171490242765990342e-01,9.767002806137076686e-04,4.818742754427872699e-01
4.960656578455607812e-01,1.341002413555931159e-02,4.905243180188799124e-01
4.214063001164831679e-01,1.612947254810761510e-01,4.172989744024407366e-01
3.873036431158989323e-01,3.030630023761772818e-01,3.096333545079237859e-01
3.580542481099164842e-01,4.323789575991782708e-01,2.095667942909053005e-01
3.907039909780375408e-01,4.879166310729527445e-01,1.213793779490096869e-01
4.514800057585133253e-01,4.999999318408407389e-01,4.852006240064594966e-02
4.996837703396800334e-01,4.999993141052515577e-01,3.169155550684258716e-04
4.999558531358531122e-01,4.999996184753613959e-01,4.452838878554567968e-05
4.999834455106946240e-01,5.000000000000000000e-01,1.655448930541391972e-05
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
4.994718339404128349e-01,5.000000000000000000e-01,5.281660595871839805e-04
4.979341303925539641e-01,5.000000000000000000e-01,2.065869607446019825e-03
4.610550418184220511e-01,5.000000000000000000e-01,3.894495818157796274e-02
4.496956117876133030e-01,4.466529798344873736e-01,1.036514083778993511e-01
4.736166389687208600e-01,3.464959179047791826e-01,1.798874431264999296e-01
4.902642591260112370e-01,2.451508473178684311e-01,2.645848935561203041e-01
4.988727606702934025e-01,1.471111260449922409e-01,3.540161132847143843e-01
5.625777536785665500e-01,5.352256039283143085e-02,3.838996859286020746e-01
5.640323983776850403e-01,3.810688123673572803e-04,4.355865328099475797e-01
5.658312346323699504e-01,2.486263765913361871e-04,4.339201389910387618e-01
4.998100617238803167e-01,2.157376965657376239e-04,4.999742005795539956e-01
4.997996359954015588e-01,2.035964498187278727e-04,4.999967675547796753e-01
4.998381984929399779e-01,1.782873930773913108e-04,4.999835141139826189e-01
4.998913767157205923e-01,1.234229517131561304e-04,4.999852003325662153e-01
4.999509951996875534e-01,4.900480031248900982e-05,5.000000000000000000e-01
5.000113280884017630e-01,0.000000000000000000e+00,4.999886719115982925e-01
5.000084429016427023e-01,0.000000000000000000e+00,4.999915570983572422e-01
5.000066499485793514e-01,0.000000000000000000e+00,4.999933500514205931e-01
5.649816012126401832e-01,0.000000000000000000e+00,4.350183987873598168e-01
6.624153227585170001e-01,0.000000000000000000e+00,3.375846772414829444e-01
7.648890743940194303e-01,8.412178266966746643e-04,2.342697077792839089e-01
8.702141501170013171e-01,9.222962941356693464e-04,1.288635535888629502e-01
9.737941181182536710e-01,8.210861384290333784e-04,2.538479574331726357e-02
9.989123833749036230e-01,1.087616625096427762e-03,0.000000000000000000e+00
9.226318485438530503e-01,7.736815145614699130e-02,0.000000000000000000e+00
7.908378137863688595e-01,2.091621862136311405e-01,0.000000000000000000e+00
6.437903178639531321e-01,3.562096821360468679e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
5.002199775124824832e-01,4.997800224875174613e-01,0.000000000000000000e+00
5.000010116374802305e-01,4.999989883625198250e-01,0.000000000000000000e+00
5.000021049994688438e-01,4.999978950005311562e-01,0.000000000000000000e+00
5.000012091704362227e-01,4.999987908295638328e-01,0.000000000000000000e+00
5.000004826265791458e-01,4.999995173734207987e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
4.980188907819707023e-01,4.999995494973219490e-01,1.981559720707313198e-03
5.000011680598597241e-01,4.999988319401403314e-01,0.000000000000000000e+00
4.989610192111213482e-01,4.999979218063617115e-01,1.041058982516990163e-03
5.000038814413703125e-01,4.999961185586296319e-01,0.000000000000000000e+00
4.849561994798330389e-01,4.999971633416604999e-01,1.504663717850646815e-02
4.625187203808179826e-01,4.991889411251502762e-01,3.829233849403171352e-02
4.324890814656878746e-01,4.997572736467731924e-01,6.775364488753887748e-02
3.957474073435123252e-01,4.997583392298529659e-01,1.044942534266346673e-01
4.011029620226795878e-01,4.494300933005627718e-01,1.494669446767576682e-01
4.555564625581233207e-01,3.424228174223898358e-01,2.020207200194868158e-01
4.853912511628362125e-01,2.554319631261935952e-01,2.591767857109701922e-01
4.926226564994801160e-01,1.901719858215882575e-01,3.172053576789315987e-01
4.803775774191144654e-01,1.473798619943556265e-01,3.722425605865298803e-01
4.525170642715531377e-01,1.268623898043214349e-01,4.206205459241254552e-01
4.132255319102348112e-01,1.275876007961022351e-01,4.591868672936629814e-01
3.665898365620063881e-01,1.478239622259225061e-01,4.855862012120710780e-01
3.162095240856928058e-01,1.853176752804543692e-01,4.984728006338528528e-01
2.648870504276974458e-01,2.374858105472574810e-01,4.976271390250451288e-01
2.144398854815854349e-01,3.015971375317512138e-01,4.839629769866634068e-01
1.656589369832899283e-01,3.749151863246490413e-01,4.594258766920609749e-01
1.184173565174845288e-01,4.547871785417797463e-01,4.267954649407357248e-01
1.115687392339390627e-01,4.990423520788181411e-01,3.893889086872427963e-01
1.494806588103989586e-01,4.999972015778098022e-01,3.505221396117912391e-01
1.875686210466072090e-01,4.993679744191182879e-01,3.130634045342744476e-01
2.205204474304783835e-01,5.000000000000000000e-01,2.794795525695216165e-01
2.484689190012241422e-01,4.999993967270531248e-01,2.515316842717227885e-01
2.702451547824786804e-01,4.999991171519820865e-01,2.297557280655391776e-01
2.863888826115033037e-01,4.999991511167820590e-01,2.136119662717146928e-01
2.981849008210588625e-01,4.999989416388701535e-01,2.018161575400709562e-01
3.077045493389219954e-01,4.999985090038664426e-01,1.922969416572115620e-01
3.171037194715288221e-01,4.999978853389876465e-01,1.828983951894835591e-01
3.281597085778007461e-01,4.999971140153479654e-01,1.718431774068512330e-01
3.423989728415265388e-01,4.999962476216275875e-01,1.576047795368459015e-01
3.608413965161285653e-01,4.999953442046296548e-01,1.391632592792417800e-01
3.838692578280792356e-01,4.999944619867917606e-01,1.161362801851289900e-01
4.111147006234375789e-01,4.999936534343861205e-01,8.889164594217630055e-02
4.414239888898361386e-01,4.999929599661353530e-01,5.858305114402848762e-02
4.727689170661032447e-01,4.999924085775456217e-01,2.723867435635116130e-02
5.000259087315817030e-01,4.999714027121829329e-01,2.688556235423653411e-06
5.031961550903454317e-01,4.968009328798633772e-01,2.912029791232125137e-06
5.877863954928372880e-01,4.122109453421459735e-01,2.659165016773851028e-06
6.661702088577290404e-01,3.338271718159740442e-01,2.619326296980937157e-06
7.353169981486513684e-01,2.646830018513486871e-01,0.000000000000000000e+00
7.923460310910679372e-01,2.076539689089320906e-01,0.000000000000000000e+00
7.900445611948226921e-01,1.652029206836121977e-01,4.475251812156508940e-02
7.551626590270870132e-01,1.390330237876042652e-01,1.058043171853087633e-01
6.889844905453021973e-01,1.297931393304003478e-01,1.812223701242973994e-01
5.940715004089841544e-01,1.368637350702819611e-01,2.690647645207339123e-01
4.746825543387789281e-01,1.582716781424592378e-01,3.670457675187617785e-01
3.365712255043187273e-01,1.907652008285244394e-01,4.726635736671567778e-01
2.699772738312411491e-01,2.300251104103065158e-01,4.999976157584523073e-01
2.293268913441715018e-01,2.706754688173346191e-01,4.999976398384938236e-01
1.924942692832594116e-01,3.075080048306503278e-01,4.999977258860902607e-01
1.627456534824041068e-01,3.372583282982833386e-01,4.999960182193125546e-01
1.419597440789670539e-01,3.580441347700256127e-01,4.999961211510073888e-01
1.312371412112309788e-01,3.687664259647914222e-01,4.999964328239775990e-01
1.305429054358557828e-01,3.694601456128927541e-01,4.999969489512514631e-01
1.387711819001402613e-01,3.612311862513071792e-01,4.999976318485525040e-01
1.540397924301295518e-01,3.459617901185610966e-01,4.999984174513094071e-01
1.738454807371596633e-01,3.261552918924391364e-01,4.999992273704011447e-01
1.952112907262245622e-01,3.047887269281133737e-01,4.999999823456620640e-01
2.144071142197898627e-01,2.855928857802100818e-01,5.000000000000000000e-01
2.276385005698515762e-01,2.723614994301484238e-01,5.000000000000000000e-01
2.321459130576909446e-01,2.678540869423090554e-01,5.000000000000000000e-01
2.257485846165341314e-01,2.742514153834658130e-01,5.000000000000000000e-01
2.072852123895433385e-01,2.927147876104566615e-01,5.000000000000000000e-01
1.773450862805227013e-01,3.226549137194772987e-01,5.000000000000000000e-01
2.691738836853858619e-01,3.615865571182889648e-01,3.692395591963251178e-01
3.593306087573744367e-01,4.052145857194471290e-01,2.354548055231784065e-01
4.426031864865733745e-01,4.484124906184621118e-01,1.089843228949645415e-01
5.132878204132296229e-01,4.860716881525922184e-01,6.404914341781613911e-04
5.012396996430217300e-01,4.926391903410588524e-01,6.121110015919399398e-03
5.030833184047174278e-01,4.963813811089541894e-01,5.353004863284179134e-04
5.013154669018005105e-01,4.984942207258169500e-01,1.903123723826186000e-04
5.007115475045130770e-01,4.992240621795538957e-01,6.439031593302603615e-05
5.230298787987179843e-01,4.769701212012819602e-01,0.000000000000000000e+00
5.691220365015251526e-01,4.305626242932587555e-01,3.153392052161195264e-04
6.277993232186782624e-01,3.721343339679523687e-01,6.634281336938530852e-05
6.950374027061829718e-01,3.049625972938169727e-01,0.000000000000000000e+00
6.661757130867071997e-01,2.336518271139808312e-01,1.001724597993118998e-01
5.817299193018025116e-01,1.633846285091596351e-01,2.548854521890378533e-01
4.720996668475755387e-01,9.968991381962430398e-02,4.282104193328001851e-01
4.543533993108306301e-01,4.836494358069998167e-02,4.972816571084693327e-01
4.877476850723784230e-01,1.324615199934381718e-02,4.990061629282777078e-01
4.999831159926132473e-01,2.443690693212091641e-05,4.999924471004546511e-01
4.999856786998161384e-01,1.923326750317239122e-05,4.999950880326806679e-01
4.889331317089705697e-01,1.107056409833276703e-02,4.999963041926966945e-01
4.586939367984023130e-01,4.130859310891784458e-02,4.999974700926798632e-01
4.170349866737531608e-01,8.296649377002915382e-02,4.999985195562176576e-01
3.674115922887362107e-01,1.325890249070927895e-01,4.999993828041709443e-01
3.136484196920119594e-01,1.863515873525927180e-01,4.999999929553952671e-01
2.597197217029021399e-01,2.402802782970978324e-01,5.000000000000000000e-01
2.094424854168407402e-01,2.905575145831592598e-01,5.000000000000000000e-01
1.659663098007355675e-01,3.340338259341421034e-01,4.999998642651223846e-01
1.317496692213926401e-01,3.682511700601773796e-01,4.999991607184299247e-01
1.088379912853996156e-01,3.911637986214501761e-01,4.999982100931502083e-01
9.852905174901704921e-02,4.014746755487730856e-01,4.999962727022098652e-01
1.008316450822324128e-01,3.991723548217401274e-01,4.999960000960275153e-01
1.200528138622496410e-01,3.860331750277519181e-01,4.939140111099984409e-01
1.901173302002376886e-01,3.646967665441006035e-01,4.451859032556617080e-01
3.421375223458932302e-01,3.375489334233227612e-01,3.203135442307840086e-01
4.785302008053069489e-01,3.066881900104761471e-01,2.147816091842168484e-01
5.963028879800275073e-01,2.738344114165565113e-01,1.298627006034159814e-01
6.942122116778637331e-01,2.402198235903479639e-01,6.556796473178837237e-02
7.723592581187408435e-01,2.067575067925548071e-01,2.088323508870434594e-02
8.222272764621609831e-01,1.743033835206971305e-01,3.469340017141928079e-03
8.493747611851204526e-01,1.439473847685994179e-01,6.677854046280132065e-03
8.734038801207214542e-01,1.172633570801216718e-01,9.332762799156839317e-03
8.963582386699093796e-01,9.636427375864180245e-02,7.277487571448762460e-03
8.969876825356470906e-01,8.378504242929395163e-02,1.922727503505900978e-02
8.708081178309862169e-01,8.225590183987689652e-02,4.693598032913688656e-02
8.269736675398293713e-01,9.436084005682704445e-02,7.866549240334357040e-02
7.658415223612442535e-01,1.221235712320457995e-01,1.120349064067099332e-01
6.888940737021204130e-01,1.665959556133300712e-01,1.445099706845495435e-01
5.989699775568018136e-01,2.275415549086664824e-01,1.734884675345316762e-01
5.002085111910973270e-01,3.032649430358665965e-01,1.965265457730360765e-01
3.976976703961028203e-01,3.906256669729447073e-01,2.116766626309524169e-01
2.968913823967332943e-01,4.852470080175971812e-01,2.178616095856694967e-01
2.847818990607151601e-01,4.998536443821294251e-01,2.153644565571553593e-01
2.933827501521226733e-01,4.999342760595705815e-01,2.066829737883067730e-01
3.042526146951226584e-01,4.999736260577523073e-01,1.957737592471250065e-01
3.131888672371121451e-01,4.999969720680981777e-01,1.868141606947896494e-01
3.172066837795306515e-01,4.999977402230280088e-01,1.827955759974413674e-01
3.146456206779886244e-01,4.999975542944306017e-01,1.853568250275807738e-01
3.048656103975164733e-01,4.999973805951103967e-01,1.951370090073731856e-01
2.886403435445089594e-01,4.999972214889496502e-01,2.113624349665413626e-01
2.677951306429866563e-01,4.999970734471987366e-01,2.322077959098145794e-01
2.449984590024660847e-01,4.999969266980833216e-01,2.550046142994505938e-01
2.235627553422681046e-01,4.999967682231781785e-01,2.764404764345537724e-01
2.073089528222893385e-01,4.999965872598568506e-01,2.926944599178537554e-01
