3.926490842975511875e-01,3.963910365590243012e-01,2.109598791434244558e-01
4.018344112997478401e-01,3.949336935726474040e-01,2.032318951276047836e-01
4.015284261519160847e-01,3.939350297256551392e-01,2.045365441224287206e-01
3.945044479616356403e-01,3.938056550911384068e-01,2.116898969472259806e-01
3.856088728838884538e-01,3.946467536821532951e-01,2.197443734339582788e-01
3.800575269938613054e-01,3.962361771698815205e-01,2.237062958362572296e-01
3.815797274023179364e-01,3.981099539285283817e-01,2.203103186691537096e-01
3.910652380815216045e-01,3.997109782712424675e-01,2.092237836472359835e-01
4.062039624090909573e-01,4.005635394467727539e-01,1.932324981441363443e-01
4.222697054243550463e-01,4.004229488348867716e-01,1.773073457407582099e-01
4.337932528237131713e-01,3.993510482205672174e-01,1.668556989557195558e-01
4.365356638222482877e-01,3.976902947100353081e-01,1.657740414677164043e-01
4.290423251389063886e-01,3.959470448142923815e-01,1.750106300468011744e-01
4.131981683869790922e-01,3.946284794974210253e-01,1.921733521155999103e-01
3.935711876197665049e-01,3.940880248697762878e-01,2.123407875104572351e-01
3.757812480628097696e-01,3.944211599132514401e-01,2.297975920239387904e-01
3.644869276104563127e-01,3.954343793608885438e-01,2.400786930286551990e-01
3.617170010181689488e-01,3.966965752498495257e-01,2.415864237319814978e-01
3.661495051609983120e-01,3.976674658907263793e-01,2.361830289482752809e-01
3.736078720164404121e-01,3.978724317134967881e-01,2.285196962700627721e-01
3.786074001864848659e-01,3.970664227428510329e-01,2.243261770706641289e-01
3.763932734782976519e-01,3.953242270088357935e-01,2.282824995128665269e-01
3.647145274298658757e-01,3.930210009195614917e-01,2.422644716505726326e-01
3.486263007733385599e-01,3.867533949715453168e-01,2.646203042551161788e-01
3.331459945141377332e-01,3.761061289206982239e-01,2.907478765651639874e-01
3.109449875878782521e-01,3.742968293683359149e-01,3.147581830437858885e-01
2.900187149451541879e-01,3.783664474046429804e-01,3.316148376502028317e-01
2.779990782284189610e-01,3.830328653972385200e-01,3.389680563743425190e-01
