3.357273644625499015e-02,9.658520648775309470e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.099087401276152433e-05,7.010416513867898103e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.273907692047395526e-03,2.371489264878112180e-01,2.765106809443625413e-01,4.941172604424692166e-02,3.625464589559890954e-02,0.000000000000000000e+00,1.665782606984901604e-01,1.665258667275529986e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.094180006615333954e-02
2.864228884924577626e-02,9.845612932979781740e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.388078771320609389e-02,1.354393955378772058e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.387246786476860532e-05,2.421714328213418199e-01,3.048686366264398151e-01,3.901781917492772034e-02,4.036452999730702484e-02,8.051743449756008866e-08,1.423350632358299783e-01,3.699390781485942942e-02,3.095471364785611426e-02,8.268429796956545452e-08,1.663395251280209335e-03
1.047790212064787438e-02,8.617276637803501782e-02,3.270379471779686231e-07,6.759799562851255784e-07,6.323913704008644887e-02,1.894786203334879982e-05,3.372710088841436897e-07,0.000000000000000000e+00,1.261693804979229823e-05,2.278157487912313706e-01,3.003572470897563629e-01,2.553217903508642542e-02,2.433108132249030622e-02,1.857446054358122333e-06,2.029219881623302579e-01,1.506981249981777932e-02,3.645612568806543691e-02,1.798768915346099821e-06,6.800405982881191184e-03
6.676903191192294293e-03,8.947756955882336938e-02,0.000000000000000000e+00,3.692898222927981288e-06,1.039238515244082783e-01,1.436857944388524517e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.680596519428676091e-04,2.374418787640384387e-01,2.975641219643732627e-01,4.061835370214469249e-02,1.266112012002644158e-02,0.000000000000000000e+00,1.512633755296520499e-01,2.754820799026492725e-02,3.190229274435393836e-02,0.000000000000000000e+00,5.458968032406900320e-04
0.000000000000000000e+00,7.666968671127195878e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131383342940063680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.956550499112454089e-06,2.292844034220225813e-01,2.828302120073557524e-01,5.107188349791175891e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.038331342656783396e-01,3.500804234466189015e-09,2.930652765535918594e-02,0.000000000000000000e+00,1.344817967191432734e-02
0.000000000000000000e+00,5.273100100190588474e-02,0.000000000000000000e+00,2.419663855350686209e-06,1.012360621219051127e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.507131595482130715e-03,3.912181443246720569e-01,2.523753087251073834e-01,4.553866004526761768e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.339113590755249550e-01,2.814514561252542111e-04,6.995299247099854428e-03,0.000000000000000000e+00,1.419159288596440541e-02
0.000000000000000000e+00,3.104550023375760373e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.111748578282793221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.266876346861038505e-02,3.953832245089408115e-01,2.093418658841751379e-01,3.560235773568476230e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.793977267163104627e-01,6.519770156685196320e-04,1.369214077162935091e-02,0.000000000000000000e+00,1.633215437422878835e-02
0.000000000000000000e+00,3.392979890978463364e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.131635636978069737e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.445922336177472279e-03,5.785182385571019381e-01,1.827059536253645700e-01,5.676309512091195011e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.468316279516858225e-02,3.290841795740385230e-04,1.233925138200591375e-02,0.000000000000000000e+00,2.519398968362828936e-02
7.006681952167889086e-04,1.403369637226545806e-02,0.000000000000000000e+00,6.037833385987039346e-06,9.971782698795829403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.524122277250907320e-02,5.407040134941730747e-01,1.468908562282296715e-01,1.935801057147939390e-03,2.285818287834343024e-05,0.000000000000000000e+00,1.096988516901180183e-01,1.579384962539660256e-04,3.356582878076672799e-02,0.000000000000000000e+00,1.714232630455793729e-02
3.536714894550768756e-06,2.205726513578589940e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.241253500788197101e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.999665123463719232e-02,6.672191190435765584e-01,1.177056886473925729e-01,2.186333213079691851e-03,1.890346871340210485e-04,0.000000000000000000e+00,1.056179310621813833e-03,1.410808083429648818e-04,2.501627341025879775e-02,0.000000000000000000e+00,2.035517626715491885e-02
